Source,Target,Type,Weight
6.97E+18,7.55E+18,Undirected,1
7.30E+18,7.55E+18,Undirected,1
6.78E+18,6.90E+18,Undirected,1
6.78E+18,6.97E+18,Undirected,1
6.78E+18,7.30E+18,Undirected,1
6.90E+18,6.97E+18,Undirected,1
6.90E+18,7.30E+18,Undirected,1
6.97E+18,7.30E+18,Undirected,1
7.12E+18,7.13E+18,Undirected,1
6.84E+18,7.54E+18,Undirected,1
7.04E+18,7.34E+18,Undirected,1
6.62E+18,7.34E+18,Undirected,1
6.91E+18,7.34E+18,Undirected,1
6.78E+18,7.34E+18,Undirected,1
6.62E+18,7.04E+18,Undirected,1
6.91E+18,7.04E+18,Undirected,1
6.78E+18,7.04E+18,Undirected,1
6.62E+18,6.91E+18,Undirected,1
6.89E+18,6.98E+18,Undirected,1
6.90E+18,6.91E+18,Undirected,2
6.90E+18,6.98E+18,Undirected,2
6.91E+18,6.98E+18,Undirected,1
1.04E+17,6.80E+18,Undirected,1
1.04E+17,6.90E+18,Undirected,1
1.04E+17,6.98E+18,Undirected,1
6.80E+18,6.90E+18,Undirected,1
6.80E+18,6.98E+18,Undirected,1
7.31E+18,7.57E+18,Undirected,1
7.57E+18,7.59E+18,Undirected,1
7.04E+18,7.57E+18,Undirected,1
7.31E+18,7.59E+18,Undirected,1
7.04E+18,7.31E+18,Undirected,1
7.04E+18,7.59E+18,Undirected,1
6.66E+18,7.12E+18,Undirected,1
7.40E+18,7.55E+18,Undirected,1
7.40E+18,7.42E+18,Undirected,1
7.31E+18,7.40E+18,Undirected,1
6.81E+18,7.40E+18,Undirected,1
1.48E+17,7.40E+18,Undirected,1
7.00E+18,7.40E+18,Undirected,1
6.66E+18,7.40E+18,Undirected,1
6.84E+18,7.40E+18,Undirected,1
6.91E+18,7.40E+18,Undirected,1
7.42E+18,7.55E+18,Undirected,1
7.31E+18,7.55E+18,Undirected,1
7.07E+18,7.55E+18,Undirected,1
6.84E+18,7.55E+18,Undirected,1
6.91E+18,7.55E+18,Undirected,1
7.31E+18,7.42E+18,Undirected,1
6.78E+18,7.42E+18,Undirected,1
6.81E+18,7.42E+18,Undirected,1
1.48E+17,7.42E+18,Undirected,1
7.00E+18,7.42E+18,Undirected,1
6.84E+18,7.42E+18,Undirected,1
6.91E+18,7.42E+18,Undirected,1
7.07E+18,7.12E+18,Undirected,1
6.91E+18,7.12E+18,Undirected,1
6.81E+18,7.31E+18,Undirected,1
1.48E+17,7.31E+18,Undirected,1
7.07E+18,7.31E+18,Undirected,1
6.78E+18,6.81E+18,Undirected,1
1.48E+17,6.78E+18,Undirected,1
6.78E+18,6.91E+18,Undirected,1
6.81E+18,7.07E+18,Undirected,1
6.81E+18,6.84E+18,Undirected,1
6.81E+18,6.91E+18,Undirected,1
1.48E+17,7.07E+18,Undirected,1
1.48E+17,6.84E+18,Undirected,1
1.48E+17,6.91E+18,Undirected,1
7.00E+18,7.07E+18,Undirected,1
6.91E+18,7.00E+18,Undirected,1
6.66E+18,7.07E+18,Undirected,1
6.66E+18,6.91E+18,Undirected,1
6.84E+18,7.07E+18,Undirected,1
6.91E+18,7.07E+18,Undirected,1
6.84E+18,6.91E+18,Undirected,1
6.87E+18,7.54E+18,Undirected,1
7.51E+18,7.54E+18,Undirected,1
7.54E+18,7.62E+18,Undirected,1
7.26E+18,7.54E+18,Undirected,1
7.42E+18,7.54E+18,Undirected,1
6.91E+18,7.54E+18,Undirected,1
7.26E+18,7.54E+18,Undirected,1
6.87E+18,7.54E+18,Undirected,1
6.88E+18,7.54E+18,Undirected,1
6.87E+18,7.51E+18,Undirected,1
6.87E+18,7.31E+18,Undirected,1
27546448,6.87E+18,Undirected,1
6.87E+18,7.62E+18,Undirected,1
6.87E+18,7.42E+18,Undirected,1
6.87E+18,6.91E+18,Undirected,1
6.87E+18,7.26E+18,Undirected,1
6.87E+18,6.87E+18,Undirected,1
6.87E+18,6.88E+18,Undirected,1
6.87E+18,6.98E+18,Undirected,1
6.78E+18,7.51E+18,Undirected,1
7.31E+18,7.51E+18,Undirected,1
27546448,7.51E+18,Undirected,1
7.51E+18,7.62E+18,Undirected,1
7.26E+18,7.51E+18,Undirected,1
7.42E+18,7.51E+18,Undirected,1
6.91E+18,7.51E+18,Undirected,1
7.26E+18,7.51E+18,Undirected,1
6.87E+18,7.51E+18,Undirected,1
6.88E+18,7.51E+18,Undirected,1
6.98E+18,7.51E+18,Undirected,1
6.78E+18,7.62E+18,Undirected,1
6.78E+18,7.42E+18,Undirected,1
6.78E+18,6.91E+18,Undirected,2
6.78E+18,7.26E+18,Undirected,1
6.78E+18,6.87E+18,Undirected,2
6.78E+18,6.88E+18,Undirected,2
7.31E+18,7.62E+18,Undirected,1
7.26E+18,7.31E+18,Undirected,1
7.31E+18,7.42E+18,Undirected,1
6.91E+18,7.31E+18,Undirected,1
7.26E+18,7.31E+18,Undirected,1
6.87E+18,7.31E+18,Undirected,1
6.88E+18,7.31E+18,Undirected,1
27546448,7.62E+18,Undirected,1
27546448,7.26E+18,Undirected,1
27546448,7.42E+18,Undirected,1
27546448,6.91E+18,Undirected,1
27546448,7.26E+18,Undirected,1
27546448,6.87E+18,Undirected,1
27546448,6.88E+18,Undirected,1
7.26E+18,7.62E+18,Undirected,1
7.42E+18,7.62E+18,Undirected,1
6.91E+18,7.62E+18,Undirected,1
7.26E+18,7.62E+18,Undirected,1
6.87E+18,7.62E+18,Undirected,1
6.88E+18,7.62E+18,Undirected,1
6.98E+18,7.62E+18,Undirected,1
7.26E+18,7.42E+18,Undirected,1
6.91E+18,7.26E+18,Undirected,2
7.26E+18,7.26E+18,Undirected,1
6.87E+18,7.26E+18,Undirected,2
6.88E+18,7.26E+18,Undirected,2
6.98E+18,7.26E+18,Undirected,2
6.91E+18,7.42E+18,Undirected,1
6.87E+18,7.42E+18,Undirected,1
6.88E+18,7.42E+18,Undirected,1
6.98E+18,7.42E+18,Undirected,1
6.91E+18,7.26E+18,Undirected,1
6.87E+18,6.91E+18,Undirected,2
6.88E+18,6.91E+18,Undirected,2
6.91E+18,6.98E+18,Undirected,2
6.87E+18,7.26E+18,Undirected,1
6.88E+18,7.26E+18,Undirected,1
6.98E+18,7.26E+18,Undirected,1
6.87E+18,6.88E+18,Undirected,2
6.87E+18,6.98E+18,Undirected,2
6.88E+18,6.98E+18,Undirected,2
6.80E+18,7.01E+18,Undirected,2
6.66E+18,6.91E+18,Undirected,2
6.78E+18,6.91E+18,Undirected,3
6.56E+18,7.55E+18,Undirected,1
6.56E+18,7.63E+18,Undirected,1
6.56E+18,7.58E+18,Undirected,1
6.56E+18,7.14E+18,Undirected,1
6.56E+18,6.83E+18,Undirected,1
6.78E+18,7.55E+18,Undirected,1
6.78E+18,7.63E+18,Undirected,1
6.78E+18,7.58E+18,Undirected,1
6.78E+18,7.14E+18,Undirected,1
6.78E+18,6.83E+18,Undirected,1
7.55E+18,7.63E+18,Undirected,1
7.55E+18,7.58E+18,Undirected,2
7.14E+18,7.55E+18,Undirected,2
6.83E+18,7.55E+18,Undirected,1
7.58E+18,7.63E+18,Undirected,1
7.14E+18,7.63E+18,Undirected,1
6.83E+18,7.63E+18,Undirected,1
7.14E+18,7.58E+18,Undirected,2
6.83E+18,7.58E+18,Undirected,1
6.83E+18,7.14E+18,Undirected,1
6.94E+18,7.65E+18,Undirected,1
6.62E+18,6.94E+18,Undirected,1
6.80E+18,6.94E+18,Undirected,1
6.90E+18,6.98E+18,Undirected,1
6.98E+18,7.62E+18,Undirected,1
6.98E+18,7.32E+18,Undirected,1
6.90E+18,7.62E+18,Undirected,1
6.90E+18,7.32E+18,Undirected,1
7.32E+18,7.62E+18,Undirected,1
6.86E+18,6.91E+18,Undirected,2
6.66E+18,7.28E+18,Undirected,1
6.66E+18,6.81E+18,Undirected,1
6.66E+18,6.96E+18,Undirected,1
6.66E+18,6.93E+18,Undirected,1
6.66E+18,7.23E+18,Undirected,1
6.66E+18,6.80E+18,Undirected,1
6.66E+18,6.88E+18,Undirected,1
2.84E+17,6.66E+18,Undirected,1
6.66E+18,6.79E+18,Undirected,1
6.66E+18,7.61E+18,Undirected,1
6.66E+18,7.07E+18,Undirected,1
6.66E+18,6.84E+18,Undirected,1
6.66E+18,7.63E+18,Undirected,1
6.66E+18,6.89E+18,Undirected,1
6.66E+18,6.86E+18,Undirected,1
1.96E+17,6.66E+18,Undirected,1
6.66E+18,6.79E+18,Undirected,1
6.66E+18,7.65E+18,Undirected,1
6.61E+18,6.66E+18,Undirected,1
6.66E+18,7.24E+18,Undirected,1
6.66E+18,7.16E+18,Undirected,1
6.66E+18,6.89E+18,Undirected,1
6.66E+18,6.86E+18,Undirected,1
6.66E+18,7.29E+18,Undirected,1
6.66E+18,7.25E+18,Undirected,1
6.66E+18,6.89E+18,Undirected,1
6.66E+18,6.82E+18,Undirected,1
6.66E+18,7.52E+18,Undirected,1
6.63E+18,6.66E+18,Undirected,1
6.55E+18,6.66E+18,Undirected,1
6.66E+18,7.13E+18,Undirected,1
6.66E+18,7.01E+18,Undirected,1
6.66E+18,6.94E+18,Undirected,1
6.66E+18,7.48E+18,Undirected,1
6.66E+18,7.07E+18,Undirected,1
6.66E+18,6.71E+18,Undirected,1
6.66E+18,7.00E+18,Undirected,1
6.66E+18,6.68E+18,Undirected,1
6.66E+18,7.30E+18,Undirected,1
6.66E+18,7.64E+18,Undirected,1
6.66E+18,7.06E+18,Undirected,1
6.66E+18,7.54E+18,Undirected,1
6.66E+18,7.06E+18,Undirected,1
6.66E+18,6.91E+18,Undirected,1
6.66E+18,6.87E+18,Undirected,1
6.66E+18,6.88E+18,Undirected,1
6.66E+18,6.98E+18,Undirected,1
7.28E+18,7.65E+18,Undirected,1
6.81E+18,7.28E+18,Undirected,1
6.96E+18,7.28E+18,Undirected,1
7.01E+18,7.28E+18,Undirected,1
6.93E+18,7.28E+18,Undirected,1
7.23E+18,7.28E+18,Undirected,1
6.91E+18,7.28E+18,Undirected,2
6.80E+18,7.28E+18,Undirected,1
6.88E+18,7.28E+18,Undirected,1
2.84E+17,7.28E+18,Undirected,1
6.79E+18,7.28E+18,Undirected,1
7.28E+18,7.61E+18,Undirected,1
7.07E+18,7.28E+18,Undirected,1
6.84E+18,7.28E+18,Undirected,1
7.28E+18,7.63E+18,Undirected,1
6.89E+18,7.28E+18,Undirected,1
6.86E+18,7.28E+18,Undirected,1
1.96E+17,7.28E+18,Undirected,2
6.79E+18,7.28E+18,Undirected,1
7.28E+18,7.65E+18,Undirected,1
6.61E+18,7.28E+18,Undirected,1
7.24E+18,7.28E+18,Undirected,1
7.16E+18,7.28E+18,Undirected,1
7.01E+18,7.28E+18,Undirected,1
6.89E+18,7.28E+18,Undirected,1
6.86E+18,7.28E+18,Undirected,1
7.28E+18,7.29E+18,Undirected,1
7.25E+18,7.28E+18,Undirected,1
6.89E+18,7.28E+18,Undirected,1
6.82E+18,7.28E+18,Undirected,1
7.28E+18,7.52E+18,Undirected,1
6.63E+18,7.28E+18,Undirected,1
6.55E+18,7.28E+18,Undirected,1
7.13E+18,7.28E+18,Undirected,1
7.01E+18,7.28E+18,Undirected,1
6.94E+18,7.28E+18,Undirected,1
7.28E+18,7.48E+18,Undirected,1
7.07E+18,7.28E+18,Undirected,2
6.71E+18,7.28E+18,Undirected,1
7.00E+18,7.28E+18,Undirected,1
6.68E+18,7.28E+18,Undirected,1
7.28E+18,7.30E+18,Undirected,1
7.28E+18,7.64E+18,Undirected,1
6.78E+18,7.28E+18,Undirected,2
7.06E+18,7.28E+18,Undirected,1
7.28E+18,7.54E+18,Undirected,2
7.06E+18,7.28E+18,Undirected,2
7.26E+18,7.28E+18,Undirected,1
6.91E+18,7.28E+18,Undirected,1
6.87E+18,7.28E+18,Undirected,1
6.88E+18,7.28E+18,Undirected,1
6.98E+18,7.28E+18,Undirected,1
6.97E+18,7.28E+18,Undirected,1
6.81E+18,7.53E+18,Undirected,1
6.96E+18,7.53E+18,Undirected,1
6.93E+18,7.53E+18,Undirected,1
7.23E+18,7.53E+18,Undirected,1
6.91E+18,7.53E+18,Undirected,1
6.80E+18,7.53E+18,Undirected,1
6.88E+18,7.53E+18,Undirected,1
2.84E+17,7.53E+18,Undirected,1
6.79E+18,7.53E+18,Undirected,1
7.53E+18,7.61E+18,Undirected,1
7.07E+18,7.53E+18,Undirected,1
6.84E+18,7.53E+18,Undirected,1
7.53E+18,7.63E+18,Undirected,1
6.89E+18,7.53E+18,Undirected,1
6.86E+18,7.53E+18,Undirected,1
1.96E+17,7.53E+18,Undirected,1
6.79E+18,7.53E+18,Undirected,1
7.53E+18,7.65E+18,Undirected,1
6.61E+18,7.53E+18,Undirected,1
7.24E+18,7.53E+18,Undirected,1
7.16E+18,7.53E+18,Undirected,1
7.01E+18,7.53E+18,Undirected,1
6.89E+18,7.53E+18,Undirected,1
6.86E+18,7.53E+18,Undirected,1
7.29E+18,7.53E+18,Undirected,1
7.25E+18,7.53E+18,Undirected,1
6.89E+18,7.53E+18,Undirected,1
6.82E+18,7.53E+18,Undirected,1
7.52E+18,7.53E+18,Undirected,1
6.63E+18,7.53E+18,Undirected,1
6.55E+18,7.53E+18,Undirected,1
7.13E+18,7.53E+18,Undirected,1
7.01E+18,7.53E+18,Undirected,1
6.94E+18,7.53E+18,Undirected,1
7.48E+18,7.53E+18,Undirected,1
7.07E+18,7.53E+18,Undirected,1
6.71E+18,7.53E+18,Undirected,1
7.00E+18,7.53E+18,Undirected,1
6.68E+18,7.53E+18,Undirected,1
7.30E+18,7.53E+18,Undirected,1
7.53E+18,7.64E+18,Undirected,1
6.78E+18,7.53E+18,Undirected,1
7.06E+18,7.53E+18,Undirected,1
7.53E+18,7.54E+18,Undirected,1
7.06E+18,7.53E+18,Undirected,1
7.26E+18,7.53E+18,Undirected,1
6.91E+18,7.53E+18,Undirected,1
6.87E+18,7.53E+18,Undirected,1
6.88E+18,7.53E+18,Undirected,1
6.98E+18,7.53E+18,Undirected,1
6.81E+18,7.65E+18,Undirected,1
6.96E+18,7.65E+18,Undirected,1
6.93E+18,7.65E+18,Undirected,1
7.23E+18,7.65E+18,Undirected,1
6.80E+18,7.65E+18,Undirected,1
6.88E+18,7.65E+18,Undirected,1
2.84E+17,7.65E+18,Undirected,1
6.79E+18,7.65E+18,Undirected,1
7.61E+18,7.65E+18,Undirected,1
7.07E+18,7.65E+18,Undirected,1
6.84E+18,7.65E+18,Undirected,1
7.63E+18,7.65E+18,Undirected,1
6.89E+18,7.65E+18,Undirected,1
6.86E+18,7.65E+18,Undirected,1
1.96E+17,7.65E+18,Undirected,1
6.79E+18,7.65E+18,Undirected,1
7.65E+18,7.65E+18,Undirected,1
6.61E+18,7.65E+18,Undirected,1
7.24E+18,7.65E+18,Undirected,1
7.16E+18,7.65E+18,Undirected,1
7.01E+18,7.65E+18,Undirected,1
6.89E+18,7.65E+18,Undirected,1
6.86E+18,7.65E+18,Undirected,1
7.29E+18,7.65E+18,Undirected,1
7.25E+18,7.65E+18,Undirected,1
6.89E+18,7.65E+18,Undirected,1
6.82E+18,7.65E+18,Undirected,1
7.52E+18,7.65E+18,Undirected,1
6.63E+18,7.65E+18,Undirected,1
6.55E+18,7.65E+18,Undirected,1
7.13E+18,7.65E+18,Undirected,1
7.01E+18,7.65E+18,Undirected,1
6.94E+18,7.65E+18,Undirected,1
7.48E+18,7.65E+18,Undirected,1
7.07E+18,7.65E+18,Undirected,1
6.71E+18,7.65E+18,Undirected,1
7.00E+18,7.65E+18,Undirected,1
6.68E+18,7.65E+18,Undirected,1
7.30E+18,7.65E+18,Undirected,1
7.64E+18,7.65E+18,Undirected,1
6.78E+18,7.65E+18,Undirected,1
7.06E+18,7.65E+18,Undirected,1
7.54E+18,7.65E+18,Undirected,1
7.06E+18,7.65E+18,Undirected,1
7.26E+18,7.65E+18,Undirected,1
6.91E+18,7.65E+18,Undirected,1
6.87E+18,7.65E+18,Undirected,1
6.88E+18,7.65E+18,Undirected,1
6.98E+18,7.65E+18,Undirected,1
6.81E+18,6.96E+18,Undirected,1
6.81E+18,7.01E+18,Undirected,1
6.81E+18,6.93E+18,Undirected,1
6.81E+18,7.23E+18,Undirected,1
6.81E+18,6.91E+18,Undirected,1
6.80E+18,6.81E+18,Undirected,1
6.81E+18,6.88E+18,Undirected,1
2.84E+17,6.81E+18,Undirected,1
6.79E+18,6.81E+18,Undirected,1
6.81E+18,7.61E+18,Undirected,1
6.81E+18,7.07E+18,Undirected,1
6.81E+18,6.84E+18,Undirected,1
6.81E+18,7.63E+18,Undirected,1
6.81E+18,6.89E+18,Undirected,1
6.81E+18,6.86E+18,Undirected,1
1.96E+17,6.81E+18,Undirected,1
6.79E+18,6.81E+18,Undirected,1
6.81E+18,7.65E+18,Undirected,1
6.61E+18,6.81E+18,Undirected,1
6.81E+18,7.24E+18,Undirected,1
6.81E+18,7.16E+18,Undirected,1
6.81E+18,7.01E+18,Undirected,1
6.81E+18,6.89E+18,Undirected,1
6.81E+18,6.86E+18,Undirected,1
6.81E+18,7.29E+18,Undirected,1
6.81E+18,7.25E+18,Undirected,1
6.81E+18,6.89E+18,Undirected,1
6.81E+18,6.82E+18,Undirected,1
6.81E+18,7.52E+18,Undirected,1
6.63E+18,6.81E+18,Undirected,1
6.55E+18,6.81E+18,Undirected,1
6.81E+18,7.13E+18,Undirected,1
6.81E+18,7.01E+18,Undirected,1
6.81E+18,6.94E+18,Undirected,1
6.81E+18,7.48E+18,Undirected,1
6.81E+18,7.07E+18,Undirected,1
6.71E+18,6.81E+18,Undirected,1
6.81E+18,7.00E+18,Undirected,1
6.68E+18,6.81E+18,Undirected,1
6.81E+18,7.30E+18,Undirected,1
6.81E+18,7.64E+18,Undirected,1
6.78E+18,6.81E+18,Undirected,1
6.81E+18,7.06E+18,Undirected,1
6.81E+18,7.54E+18,Undirected,1
6.81E+18,7.06E+18,Undirected,1
6.81E+18,7.26E+18,Undirected,1
6.81E+18,6.91E+18,Undirected,1
6.81E+18,6.87E+18,Undirected,1
6.81E+18,6.88E+18,Undirected,1
6.81E+18,6.98E+18,Undirected,1
6.81E+18,6.97E+18,Undirected,1
6.96E+18,7.01E+18,Undirected,1
6.93E+18,6.96E+18,Undirected,1
6.96E+18,7.23E+18,Undirected,1
6.91E+18,6.96E+18,Undirected,1
6.80E+18,6.96E+18,Undirected,1
6.88E+18,6.96E+18,Undirected,1
2.84E+17,6.96E+18,Undirected,1
6.79E+18,6.96E+18,Undirected,1
6.96E+18,7.61E+18,Undirected,1
6.96E+18,7.07E+18,Undirected,1
6.84E+18,6.96E+18,Undirected,1
6.96E+18,7.63E+18,Undirected,1
6.89E+18,6.96E+18,Undirected,1
6.86E+18,6.96E+18,Undirected,1
1.96E+17,6.96E+18,Undirected,1
6.79E+18,6.96E+18,Undirected,1
6.96E+18,7.65E+18,Undirected,1
6.61E+18,6.96E+18,Undirected,1
6.96E+18,7.24E+18,Undirected,1
6.96E+18,7.16E+18,Undirected,1
6.96E+18,7.01E+18,Undirected,1
6.89E+18,6.96E+18,Undirected,1
6.86E+18,6.96E+18,Undirected,1
6.96E+18,7.29E+18,Undirected,1
6.96E+18,7.25E+18,Undirected,1
6.89E+18,6.96E+18,Undirected,1
6.82E+18,6.96E+18,Undirected,1
6.96E+18,7.52E+18,Undirected,1
6.63E+18,6.96E+18,Undirected,1
6.55E+18,6.96E+18,Undirected,1
6.96E+18,7.13E+18,Undirected,1
6.96E+18,7.01E+18,Undirected,1
6.94E+18,6.96E+18,Undirected,1
6.96E+18,7.48E+18,Undirected,1
6.96E+18,7.07E+18,Undirected,1
6.71E+18,6.96E+18,Undirected,1
6.96E+18,7.00E+18,Undirected,1
6.68E+18,6.96E+18,Undirected,1
6.96E+18,7.30E+18,Undirected,1
6.96E+18,7.64E+18,Undirected,1
6.78E+18,6.96E+18,Undirected,1
6.96E+18,7.06E+18,Undirected,1
6.96E+18,7.54E+18,Undirected,1
6.96E+18,7.06E+18,Undirected,1
6.96E+18,7.26E+18,Undirected,1
6.91E+18,6.96E+18,Undirected,1
6.87E+18,6.96E+18,Undirected,1
6.88E+18,6.96E+18,Undirected,1
6.96E+18,6.98E+18,Undirected,1
6.96E+18,6.97E+18,Undirected,1
6.93E+18,7.01E+18,Undirected,1
7.01E+18,7.23E+18,Undirected,1
6.91E+18,7.01E+18,Undirected,1
6.88E+18,7.01E+18,Undirected,1
2.84E+17,7.01E+18,Undirected,1
6.79E+18,7.01E+18,Undirected,1
7.01E+18,7.61E+18,Undirected,1
7.01E+18,7.07E+18,Undirected,1
6.84E+18,7.01E+18,Undirected,1
7.01E+18,7.63E+18,Undirected,1
6.89E+18,7.01E+18,Undirected,1
6.86E+18,7.01E+18,Undirected,1
1.96E+17,7.01E+18,Undirected,1
6.79E+18,7.01E+18,Undirected,1
7.01E+18,7.65E+18,Undirected,1
6.61E+18,7.01E+18,Undirected,1
7.01E+18,7.24E+18,Undirected,1
7.01E+18,7.16E+18,Undirected,1
7.01E+18,7.01E+18,Undirected,1
6.89E+18,7.01E+18,Undirected,1
6.86E+18,7.01E+18,Undirected,1
7.01E+18,7.29E+18,Undirected,1
7.01E+18,7.25E+18,Undirected,1
6.89E+18,7.01E+18,Undirected,1
6.82E+18,7.01E+18,Undirected,1
7.01E+18,7.52E+18,Undirected,1
6.63E+18,7.01E+18,Undirected,1
6.55E+18,7.01E+18,Undirected,1
7.01E+18,7.13E+18,Undirected,1
7.01E+18,7.01E+18,Undirected,1
6.94E+18,7.01E+18,Undirected,1
7.01E+18,7.48E+18,Undirected,1
7.01E+18,7.07E+18,Undirected,1
6.71E+18,7.01E+18,Undirected,1
7.00E+18,7.01E+18,Undirected,1
6.68E+18,7.01E+18,Undirected,1
7.01E+18,7.30E+18,Undirected,1
7.01E+18,7.64E+18,Undirected,1
6.78E+18,7.01E+18,Undirected,1
7.01E+18,7.06E+18,Undirected,1
7.01E+18,7.54E+18,Undirected,1
7.01E+18,7.06E+18,Undirected,1
7.01E+18,7.26E+18,Undirected,1
6.91E+18,7.01E+18,Undirected,1
6.87E+18,7.01E+18,Undirected,1
6.88E+18,7.01E+18,Undirected,1
6.98E+18,7.01E+18,Undirected,1
6.93E+18,7.23E+18,Undirected,1
6.91E+18,6.93E+18,Undirected,1
6.80E+18,6.93E+18,Undirected,1
6.88E+18,6.93E+18,Undirected,1
2.84E+17,6.93E+18,Undirected,1
6.93E+18,7.61E+18,Undirected,1
6.93E+18,7.07E+18,Undirected,1
6.84E+18,6.93E+18,Undirected,1
6.89E+18,6.93E+18,Undirected,1
6.79E+18,6.93E+18,Undirected,1
6.61E+18,6.93E+18,Undirected,1
6.93E+18,7.01E+18,Undirected,1
6.89E+18,6.93E+18,Undirected,1
6.93E+18,7.25E+18,Undirected,1
6.89E+18,6.93E+18,Undirected,1
6.82E+18,6.93E+18,Undirected,1
6.93E+18,7.52E+18,Undirected,1
6.63E+18,6.93E+18,Undirected,1
6.55E+18,6.93E+18,Undirected,1
6.93E+18,7.13E+18,Undirected,1
6.93E+18,7.01E+18,Undirected,1
6.93E+18,6.94E+18,Undirected,1
6.93E+18,7.48E+18,Undirected,1
6.93E+18,7.07E+18,Undirected,1
6.71E+18,6.93E+18,Undirected,1
6.93E+18,7.00E+18,Undirected,1
6.68E+18,6.93E+18,Undirected,1
6.93E+18,7.64E+18,Undirected,1
6.93E+18,7.06E+18,Undirected,1
6.93E+18,7.06E+18,Undirected,1
6.93E+18,7.26E+18,Undirected,1
6.91E+18,6.93E+18,Undirected,1
6.87E+18,6.93E+18,Undirected,1
6.88E+18,6.93E+18,Undirected,1
6.91E+18,7.23E+18,Undirected,1
6.80E+18,7.23E+18,Undirected,1
6.88E+18,7.23E+18,Undirected,1
2.84E+17,7.23E+18,Undirected,1
6.79E+18,7.23E+18,Undirected,1
7.23E+18,7.61E+18,Undirected,1
7.07E+18,7.23E+18,Undirected,1
6.84E+18,7.23E+18,Undirected,1
7.23E+18,7.63E+18,Undirected,1
6.89E+18,7.23E+18,Undirected,1
6.86E+18,7.23E+18,Undirected,1
1.96E+17,7.23E+18,Undirected,1
6.79E+18,7.23E+18,Undirected,1
7.23E+18,7.65E+18,Undirected,1
6.61E+18,7.23E+18,Undirected,1
7.23E+18,7.24E+18,Undirected,1
7.16E+18,7.23E+18,Undirected,1
7.01E+18,7.23E+18,Undirected,1
6.89E+18,7.23E+18,Undirected,1
6.86E+18,7.23E+18,Undirected,1
7.23E+18,7.29E+18,Undirected,1
7.23E+18,7.25E+18,Undirected,1
6.89E+18,7.23E+18,Undirected,1
6.82E+18,7.23E+18,Undirected,1
7.23E+18,7.52E+18,Undirected,1
6.63E+18,7.23E+18,Undirected,1
6.55E+18,7.23E+18,Undirected,1
7.13E+18,7.23E+18,Undirected,1
7.01E+18,7.23E+18,Undirected,1
6.94E+18,7.23E+18,Undirected,1
7.23E+18,7.48E+18,Undirected,1
7.07E+18,7.23E+18,Undirected,1
6.71E+18,7.23E+18,Undirected,1
7.00E+18,7.23E+18,Undirected,1
6.68E+18,7.23E+18,Undirected,1
7.23E+18,7.30E+18,Undirected,1
7.23E+18,7.64E+18,Undirected,1
6.78E+18,7.23E+18,Undirected,1
7.06E+18,7.23E+18,Undirected,1
7.23E+18,7.54E+18,Undirected,1
7.06E+18,7.23E+18,Undirected,1
7.23E+18,7.26E+18,Undirected,1
6.91E+18,7.23E+18,Undirected,1
6.87E+18,7.23E+18,Undirected,1
6.88E+18,7.23E+18,Undirected,1
6.98E+18,7.23E+18,Undirected,1
6.97E+18,7.23E+18,Undirected,1
6.80E+18,6.91E+18,Undirected,1
6.88E+18,6.91E+18,Undirected,1
2.84E+17,6.91E+18,Undirected,1
6.79E+18,6.91E+18,Undirected,1
6.91E+18,7.61E+18,Undirected,1
6.91E+18,7.07E+18,Undirected,1
6.84E+18,6.91E+18,Undirected,1
6.91E+18,7.63E+18,Undirected,1
6.89E+18,6.91E+18,Undirected,1
1.96E+17,6.91E+18,Undirected,2
6.79E+18,6.91E+18,Undirected,1
6.91E+18,7.65E+18,Undirected,1
6.61E+18,6.91E+18,Undirected,1
6.91E+18,7.24E+18,Undirected,1
6.91E+18,7.16E+18,Undirected,1
6.91E+18,7.01E+18,Undirected,1
6.89E+18,6.91E+18,Undirected,1
6.86E+18,6.91E+18,Undirected,1
6.91E+18,7.29E+18,Undirected,1
6.91E+18,7.25E+18,Undirected,1
6.89E+18,6.91E+18,Undirected,1
6.82E+18,6.91E+18,Undirected,1
6.91E+18,7.52E+18,Undirected,1
6.63E+18,6.91E+18,Undirected,1
6.55E+18,6.91E+18,Undirected,1
6.91E+18,7.13E+18,Undirected,1
6.91E+18,7.01E+18,Undirected,1
6.91E+18,6.94E+18,Undirected,1
6.91E+18,7.48E+18,Undirected,1
6.91E+18,7.07E+18,Undirected,2
6.71E+18,6.91E+18,Undirected,1
6.91E+18,7.00E+18,Undirected,1
6.68E+18,6.91E+18,Undirected,1
6.91E+18,7.30E+18,Undirected,1
6.91E+18,7.64E+18,Undirected,1
6.91E+18,7.06E+18,Undirected,1
6.91E+18,7.54E+18,Undirected,2
6.91E+18,7.06E+18,Undirected,2
6.91E+18,7.26E+18,Undirected,1
6.91E+18,6.91E+18,Undirected,1
6.87E+18,6.91E+18,Undirected,1
6.88E+18,6.91E+18,Undirected,1
6.91E+18,6.98E+18,Undirected,1
6.91E+18,6.97E+18,Undirected,1
6.80E+18,6.88E+18,Undirected,1
2.84E+17,6.80E+18,Undirected,1
6.79E+18,6.80E+18,Undirected,1
6.80E+18,7.61E+18,Undirected,1
6.80E+18,7.07E+18,Undirected,1
6.80E+18,6.84E+18,Undirected,1
6.80E+18,7.63E+18,Undirected,1
6.80E+18,6.89E+18,Undirected,1
6.80E+18,6.86E+18,Undirected,1
